arm,entity_type,site,layer,rows,n,n_entities,is_control,ridge_mc_r2,ridge_mc_r2_sd,ridge_mc_rho,ridge_mc_rho_sd,pls5_mc_r2,pls5_mc_r2_sd,pls5_mc_rho,pls5_mc_rho_sd,ridge_holdout_r2,ridge_holdout_rho
llama2_7b,assyrian_ruler,ent_last,27,bare,34,34,False,0.01923814794035713,1.0209587144768248,0.49767857142857147,0.2866964702807284,0.009855215557919532,1.0080248047542533,0.4835714285714286,0.29601606409801756,0.20061786420579963,0.6785714285714287
llama2_7b,assyrian_ruler,ent_last,28,all,204,34,False,-0.12749309846900347,1.0400727647458616,0.4093425031695153,0.303115458192756,0.05322009709050748,0.8715497447034288,0.5009786510807763,0.26360673801936185,-0.20144271875650088,0.1708969961046024
llama2_7b,assyrian_ruler,ent_last,28,bare,34,34,False,0.028621429730048154,1.0285618014926383,0.5119642857142859,0.2808804828806468,0.05165913650695288,1.0021073009351078,0.505357142857143,0.28519484030882386,0.24316898451830993,0.6785714285714287
llama2_7b,assyrian_ruler,ent_last,29,all,204,34,False,-0.0933038768622756,1.0055960997965607,0.42423706033001124,0.3004928798563763,0.048054158676377565,0.8810970010037863,0.5017594735629783,0.26710504139854574,-0.20854820083913328,0.19937982878870278
llama2_7b,assyrian_ruler,ent_last,29,bare,34,34,False,0.03415794188682636,1.0057552033003097,0.5223214285714287,0.28781454621023606,0.04527001719710495,0.9984557846133812,0.5048214285714286,0.28566243949237485,0.29388451528935067,0.6785714285714287
llama2_7b,assyrian_ruler,ent_last,30,all,204,34,False,-0.05185714246312003,0.9502743087227595,0.4385226741710541,0.293572451927388,0.06936165337790152,0.8534939417901737,0.5096855583823124,0.266189260968637,-0.17531389042232748,0.18562949576879226
llama2_7b,assyrian_ruler,ent_last,30,bare,34,34,False,0.03422125442598622,1.0114100725152706,0.5212500000000001,0.2876740267442741,0.06529349195104095,0.9831636389380227,0.5094642857142858,0.28734972780816864,0.27718250950427625,0.6785714285714287
llama2_7b,assyrian_ruler,ent_last,31,all,204,34,False,-0.0029011744246325755,0.8924922040043923,0.4664947802001292,0.2835737480320167,0.1190141488651738,0.7852576994889998,0.5403291576838274,0.25245687616484375,-0.057809673320663224,0.2200053283185686
llama2_7b,assyrian_ruler,ent_last,31,bare,34,34,False,0.041474248261905065,0.9609173589602611,0.5266071428571429,0.2866724447190984,0.07889571433070032,0.9532142169992555,0.5233928571428572,0.2888134924451546,0.13657455747228509,0.6785714285714287
llama2_7b,assyrian_ruler,ent_last,32,all,204,34,False,-0.026388909938816676,0.8244731947188562,0.4386699991676959,0.2931806617165852,0.19150449250010562,0.6438559675144218,0.5683258178790095,0.24920741888434292,-0.16172002448207246,0.04125099905973161
llama2_7b,assyrian_ruler,ent_last,32,bare,34,34,False,0.06099481746798415,0.9045567429920461,0.5069642857142858,0.2839161610046034,0.13875288662433213,0.8750433399885971,0.5300000000000001,0.2760979935472483,0.47181716457896916,0.5714285714285715
llama2_7b,assyrian_ruler,ent_mean,1,all,204,34,False,-0.41292063937902085,1.576356489141296,0.3300571008100669,0.3693063180286773,-0.4572442314722405,1.726065022513091,0.3263592433943552,0.35725879836864927,0.04963930040349629,0.32411499261217697
llama2_7b,assyrian_ruler,ent_mean,1,bare,34,34,False,-0.15920263882625546,1.3332011078042152,0.45214285714285724,0.3485106797180698,-0.5148852385022005,1.9179465299978793,0.3687500000000001,0.34802536083698604,-0.3064650505603772,0.42857142857142866
llama2_7b,assyrian_ruler,ent_mean,2,all,204,34,False,-0.6221367521399724,1.7341576218197086,0.2910896391982847,0.38001595547379474,-0.46388585917737607,1.70335186182143,0.3131736561949053,0.35639411885587413,-0.004201698690873279,0.1296459970448708
llama2_7b,assyrian_ruler,ent_mean,2,bare,34,34,False,-0.21775358973849912,1.4779341702248088,0.3860714285714286,0.35347022361097385,-0.5190968613663951,1.9317692372174868,0.32267857142857154,0.36149804350671627,-0.42179634064174465,0.3214285714285715
llama2_7b,assyrian_ruler,ent_mean,3,all,204,34,False,-0.6423613694329363,1.7918422127068452,0.25671380664850835,0.39275157312731396,-0.367816200264613,1.7567247650517614,0.30194258061757123,0.36474460507289885,0.04786443045842137,0.24357732778127242
llama2_7b,assyrian_ruler,ent_mean,3,bare,34,34,False,-0.29626797449371517,1.6636314844957911,0.3500000000000001,0.36275940753494196,-0.37561777499302373,1.8342743241464807,0.3137500000000001,0.37252375455007114,-0.4992447909379456,0.3214285714285715
llama2_7b,assyrian_ruler,ent_mean,4,all,204,34,False,-0.5923737988344031,1.9355988258833499,0.2321007105428685,0.40736042780352144,-0.3974363820161105,1.8631431716780265,0.2869154309600976,0.3696904987604709,-0.25228478165206725,0.106073997582167
llama2_7b,assyrian_ruler,ent_mean,4,bare,34,34,False,-0.24321248865978254,1.5606922607165836,0.3685714285714286,0.3583152186530282,-0.4265923600994222,1.9408337178902084,0.28303571428571433,0.37516896703556213,-0.4072599069777443,0.3214285714285715
llama2_7b,assyrian_ruler,ent_mean,5,all,204,34,False,-0.531221828512401,1.905976602458617,0.30159391145885206,0.3833879602874188,-0.37454072051414045,1.834388297592252,0.3440971729900398,0.36717839382032647,-0.2103557038390098,0.08446633140802187
llama2_7b,assyrian_ruler,ent_mean,5,bare,34,34,False,-0.14302868077885672,1.140253056656603,0.4251785714285715,0.32389130948073136,-0.45721430667663043,2.015424501992744,0.32803571428571443,0.3744226422787763,-0.38061437619404015,0.4642857142857144
llama2_7b,assyrian_ruler,ent_mean,6,all,204,34,False,-0.5259134668222617,2.1020170946936307,0.31569782447070316,0.3836766144947713,-0.41348791869128876,2.0466555540834652,0.3416712213786699,0.35778527071954386,-0.2089057656722486,0.12277083053491551
llama2_7b,assyrian_ruler,ent_mean,6,bare,34,34,False,-0.14665627601589834,1.310202084034783,0.4555357142857143,0.34435123672595386,-0.4497517367974163,2.1958485759833923,0.3585714285714286,0.3686683150619433,-0.28150988764275464,0.4642857142857144
llama2_7b,assyrian_ruler,ent_mean,7,all,204,34,False,-0.6648196427387802,2.178409393196667,0.2650278472923328,0.3823153201137204,-0.5261500932409203,2.1743492417823154,0.2928722716576517,0.3428098349617586,-0.3392478932728935,0.20134416207726144
llama2_7b,assyrian_ruler,ent_mean,7,bare,34,34,False,-0.13561074276668486,1.3213697024320474,0.4569642857142858,0.3213352543112339,-0.5423931335244772,2.2991731216461915,0.31446428571428575,0.36440294857282846,-0.17591248699895456,0.42857142857142866
llama2_7b,assyrian_ruler,ent_mean,8,all,204,34,False,-0.6363283588571549,2.222360377793857,0.26077506572260334,0.3738736244871754,-0.4767916322340018,2.295379695412196,0.33466346237173694,0.3294245526415718,-0.22864386472741227,0.09134149791797713
llama2_7b,assyrian_ruler,ent_mean,8,bare,34,34,False,-0.10057512756703729,1.1389443780921749,0.476607142857143,0.3073005720489838,-0.5435847941292213,2.476551891275695,0.3330357142857143,0.34866614455255457,-0.2596258635356008,0.4642857142857144
llama2_7b,assyrian_ruler,ent_mean,9,all,204,34,False,-0.5756244425544728,2.17239328489133,0.29362853997374677,0.3584595806758026,-0.4581626922288106,2.2632410156959946,0.3362054640032555,0.32146936015046923,-0.22845531786374274,0.16402182959464714
llama2_7b,assyrian_ruler,ent_mean,9,bare,34,34,False,-0.1412950593237452,1.4692644898458718,0.4442857142857143,0.33142472288405933,-0.4978376936994776,2.452457758106806,0.34642857142857153,0.3497083332826757,-0.16510921370926224,0.39285714285714296
llama2_7b,assyrian_ruler,ent_mean,10,all,204,34,False,-0.5942288235853342,2.2542617337940514,0.3016479306242874,0.3431945054859946,-0.5074469109546844,2.363193121391068,0.3316825866063492,0.31988499346181065,-0.4237507739730477,-0.10214533100504972
llama2_7b,assyrian_ruler,ent_mean,10,bare,34,34,False,-0.1986623298535422,1.9942848500826789,0.4530357142857144,0.3309420979474772,-0.47948746560534916,2.4362761134013873,0.3539285714285715,0.3345952092927104,-0.10076133976086998,0.42857142857142866
llama2_7b,assyrian_ruler,ent_mean,11,all,204,34,False,-0.547383814399526,2.181986300278699,0.32525430591954096,0.3476713636211643,-0.44606405184556835,2.2531234356172214,0.35850064682839616,0.3211209575522379,-0.308497589438393,0.006875166509955268
llama2_7b,assyrian_ruler,ent_mean,11,bare,34,34,False,-0.18327924011838373,2.0086267809757725,0.47589285714285723,0.32674058041167026,-0.4794771866468177,2.460805544610452,0.36017857142857146,0.3394318764118801,-0.033498882562308596,0.4642857142857144
llama2_7b,assyrian_ruler,ent_mean,12,all,204,34,False,-0.5335489591839747,2.161030590531036,0.33951045476125535,0.34295241016643363,-0.4221941425148609,2.2723372952926875,0.37453451729625614,0.31736019131826537,-0.2681673241320537,0.09527016449509443
llama2_7b,assyrian_ruler,ent_mean,12,bare,34,34,False,-0.20402772996553792,2.0388357913310364,0.46446428571428583,0.32221129895376016,-0.5477489513923446,2.563245946601498,0.33446428571428577,0.3363629277025831,-0.26568967292621815,0.42857142857142866
llama2_7b,assyrian_ruler,ent_mean,13,all,204,34,False,-0.5567892082896425,2.22198041632343,0.3259467334037579,0.351316734512291,-0.45182985587654234,2.3213150787266557,0.3569439126972134,0.3209505915818161,-0.4001614101340738,-0.1149134973806809
llama2_7b,assyrian_ruler,ent_mean,13,bare,34,34,False,-0.21159689721257188,1.9520559394685992,0.4437500000000001,0.32084147772152316,-0.5756475535767493,2.58885910067096,0.3126785714285715,0.34105735760054995,-0.24889187065230067,0.42857142857142866
llama2_7b,assyrian_ruler,ent_mean,14,all,204,34,False,-0.706705249175119,2.39942310529436,0.26970296051910236,0.36075404673670763,-0.4964958311474775,2.4001870625692723,0.35090849866811696,0.3200277114237404,-0.4623639216963311,-0.009821666442793241
llama2_7b,assyrian_ruler,ent_mean,14,bare,34,34,False,-0.2195074281861066,2.022532364482445,0.4417857142857144,0.31798372278967946,-0.6336666432640718,2.672367474299668,0.29875000000000007,0.3450483828097038,-0.2473582633614606,0.42857142857142866
llama2_7b,assyrian_ruler,ent_mean,15,all,204,34,False,-0.7056761498882895,2.2298659285236244,0.2724530271230845,0.36545595973273315,-0.4719177663674808,2.329665710339102,0.3595810301371033,0.32175895876182864,-0.3997755183823899,0.09821666442793242
llama2_7b,assyrian_ruler,ent_mean,15,bare,34,34,False,-0.15574371544120197,1.5269045027849115,0.46125000000000005,0.3204902474717286,-0.577025514244448,2.5552893854078174,0.3330357142857143,0.34950653077019955,-0.16698393925098198,0.42857142857142866
llama2_7b,assyrian_ruler,ent_mean,16,all,204,34,False,-0.6411833263990039,2.124567779995211,0.28939049090368146,0.3583018347037387,-0.3859979829644433,2.173832687800808,0.3846361012326689,0.3186996910808448,-0.3044407308381256,0.07366249832094932
llama2_7b,assyrian_ruler,ent_mean,16,bare,34,34,False,-0.1777165033619631,1.6076307098846268,0.45660714285714293,0.33669835823593725,-0.45666139437054853,2.3352413796422016,0.3630357142857143,0.342014916057944,-0.10435018522811346,0.42857142857142866
llama2_7b,assyrian_ruler,ent_mean,17,all,204,34,False,-0.6335093949031204,2.121216026466173,0.30256625643668855,0.3541823605489979,-0.408693556407383,2.2070125333426693,0.37291885316641654,0.31903995011425784,-0.2947091066894174,0.10509183093788767
llama2_7b,assyrian_ruler,ent_mean,17,bare,34,34,False,-0.14002811165421086,1.6251194688256547,0.4830357142857144,0.32334621419570375,-0.4475010953681338,2.2939525493403097,0.3701785714285715,0.3397774162625304,-0.06892598750566048,0.39285714285714296
llama2_7b,assyrian_ruler,ent_mean,18,all,204,34,False,-0.639224033789175,2.102742639840108,0.2893315609050247,0.3507564101804081,-0.4004346947024213,2.164096730475395,0.36475213751923397,0.31884135901126653,-0.36962137160704023,0.10410966429360836
llama2_7b,assyrian_ruler,ent_mean,18,bare,34,34,False,-0.14757790964547662,1.6535595257349238,0.47946428571428584,0.3261251618220671,-0.4098903593303283,2.1898057072121158,0.3691071428571429,0.33625104316657856,-0.06971012090496886,0.42857142857142866
llama2_7b,assyrian_ruler,ent_mean,19,all,204,34,False,-0.602791490416012,2.135876117223152,0.292926290823087,0.3518702781778881,-0.36138003591243195,2.1223303944120477,0.3769162714086335,0.31811440973137356,-0.16677343370008257,0.12866383040059146
llama2_7b,assyrian_ruler,ent_mean,19,bare,34,34,False,-0.2080658285189369,1.8039957712233399,0.4803571428571429,0.3264244685581481,-0.355067793006208,2.190057722478732,0.3948214285714286,0.3293120050706829,-0.24292465386773499,0.42857142857142866
llama2_7b,assyrian_ruler,ent_mean,20,all,204,34,False,-0.5350577669923426,2.0888878020592565,0.3311178407858886,0.3543741273361285,-0.3128506878010631,2.0521224346300313,0.40907731817556,0.3232245514558485,-0.3509724939726122,0.3064359930151492
llama2_7b,assyrian_ruler,ent_mean,20,bare,34,34,False,-0.15367317629667687,1.6860043698419078,0.5055357142857144,0.3189607146656153,-0.27525986790234414,2.0350204897950275,0.43392857142857155,0.3364496126268163,-0.12446653958823672,0.5357142857142858
llama2_7b,assyrian_ruler,ent_mean,21,all,204,34,False,-0.5097691451103075,2.069616289591767,0.33810104562671456,0.3571406320326114,-0.28158817444922063,2.038547109236356,0.42784652274773777,0.322936029367119,-0.35444107477500997,0.3142933261693837
llama2_7b,assyrian_ruler,ent_mean,21,bare,34,34,False,-0.12887699352067317,1.64209809537378,0.53,0.3157724574720842,-0.22536650953614548,1.9762849812660659,0.47428571428571437,0.32668636272706086,0.018615397091072627,0.5357142857142858
llama2_7b,assyrian_ruler,ent_mean,22,all,204,34,False,-0.4905876357023935,2.0637836418460034,0.36478651335178375,0.353631609078377,-0.3073150810440429,2.029505727570249,0.4124019522664454,0.3227009780019605,-0.45004260275214003,0.3437583254977634
llama2_7b,assyrian_ruler,ent_mean,22,bare,34,34,False,-0.13123587495827047,1.638914591441544,0.5219642857142859,0.3166042220476022,-0.259290653577126,1.956210426743967,0.44267857142857153,0.33135269875072365,0.029514000312454436,0.5357142857142858
llama2_7b,assyrian_ruler,ent_mean,23,all,204,34,False,-0.4676143418416357,2.057091069890337,0.3584171626636323,0.35258967154315074,-0.2995068757784534,2.0492802695541634,0.4216441403891139,0.32088821260168954,-0.31124378481532244,0.2858104934852833
llama2_7b,assyrian_ruler,ent_mean,23,bare,34,34,False,-0.12873706790768424,1.6360596480589675,0.5175000000000002,0.3167514879239573,-0.25458749493194877,1.9369660574821865,0.44767857142857154,0.32757764113166793,0.053023342371083304,0.4642857142857144
llama2_7b,assyrian_ruler,ent_mean,24,all,204,34,False,-0.41144849454007504,2.0401076272938465,0.3732184139929218,0.34952526938220563,-0.29333019109107317,2.0647905416047707,0.42211558037836794,0.3211168145419018,-0.4024957222634773,0.23670216127131713
llama2_7b,assyrian_ruler,ent_mean,24,bare,34,34,False,-0.12637706933275256,1.5092286871260394,0.5164285714285716,0.3191154867403822,-0.2738887793917211,1.9620989115578953,0.43375000000000014,0.329064023219724,-0.13441422776453504,0.4642857142857144
llama2_7b,assyrian_ruler,ent_mean,25,all,204,34,False,-0.45738356930702956,2.004623391417711,0.36115740760117165,0.3578516233387135,-0.2999710568946763,2.0185902937666333,0.41632570801034136,0.3268193884860167,-0.29396708042272035,0.23277349469419983
llama2_7b,assyrian_ruler,ent_mean,25,bare,34,34,False,-0.13174142845358913,1.5316628069394764,0.5108928571428573,0.31479661193817693,-0.3082475427117302,1.979050478044195,0.4116071428571429,0.33248710079321514,-0.09720417666089975,0.4642857142857144
llama2_7b,assyrian_ruler,ent_mean,26,all,204,34,False,-0.41466810194264014,1.985011199272176,0.38157665213573877,0.35452812116991145,-0.2876961451432926,2.006361318491384,0.42156556705757153,0.32362169098678456,-0.1929173914174338,0.33295449241069086
llama2_7b,assyrian_ruler,ent_mean,26,bare,34,34,False,-0.1423880918152913,1.5669725223654676,0.5062500000000001,0.31704224393410974,-0.303562161509976,1.9826804578445543,0.4175000000000001,0.333262131000784,-0.08938029510523582,0.4642857142857144
llama2_7b,assyrian_ruler,ent_mean,27,all,204,34,False,-0.38897742675856706,1.9244277479980783,0.39190904523355724,0.35109666746660917,-0.2627873563246525,1.9352214477163268,0.4334939809523439,0.3241487591934194,-0.23533783730833435,0.3260793259007356
llama2_7b,assyrian_ruler,ent_mean,27,bare,34,34,False,-0.14008382061032776,1.5655860919515245,0.5035714285714286,0.3203354428070166,-0.3021657828942616,1.9564943992593031,0.42285714285714293,0.3331673906673366,-0.06924339720971329,0.4642857142857144
llama2_7b,assyrian_ruler,ent_mean,28,all,204,34,False,-0.370156677879898,1.8734427961584852,0.39390775435466574,0.3429074406695184,-0.246060145485122,1.8900916943336978,0.43210912598391005,0.325389619860111,-0.009767399718277225,0.38697365784605375
llama2_7b,assyrian_ruler,ent_mean,28,bare,34,34,False,-0.16352835887474254,1.7273886462207375,0.49785714285714294,0.3235966562224761,-0.29242442242810646,1.933674027386085,0.4175,0.33596855872087145,-0.054224000339603284,0.4642857142857144
llama2_7b,assyrian_ruler,ent_mean,29,all,204,34,False,-0.3996865611586899,1.8922405908345676,0.38936032279165245,0.33891211709158775,-0.2391241743517613,1.8485497687208736,0.4338180959449561,0.32455812598155315,-0.02882694825451071,0.36831249160474655
llama2_7b,assyrian_ruler,ent_mean,29,bare,34,34,False,-0.15159281263833313,1.7377820762649534,0.5030357142857144,0.3250348784267276,-0.31263695131158686,1.940832648066439,0.40196428571428583,0.3430430578525331,-0.017237616996312433,0.4642857142857144
llama2_7b,assyrian_ruler,ent_mean,30,all,204,34,False,-0.3729542447079631,1.8339413877175152,0.39809178425929576,0.34088779716931933,-0.23649566785915968,1.8375331360461826,0.43428953593421016,0.32638567179509886,0.036796573997312176,0.41643865717443346
llama2_7b,assyrian_ruler,ent_mean,30,bare,34,34,False,-0.12464355500450669,1.5792756283982308,0.5048214285714286,0.31869227168322156,-0.3381514686348864,1.9660887490792034,0.38964285714285724,0.3441417526519666,-0.005816998147261776,0.4642857142857144
llama2_7b,assyrian_ruler,ent_mean,31,all,204,34,False,-0.35568450360228865,1.7770979358404964,0.39081392942518584,0.34440271303495495,-0.22513585629327842,1.8629008387119845,0.4342944467674315,0.3264637382516208,0.07982880437222528,0.424295990328668
llama2_7b,assyrian_ruler,ent_mean,31,bare,34,34,False,-0.14276493657745865,1.736603356997212,0.4976785714285715,0.3209734376924073,-0.33091830956398793,1.9611379578962185,0.39267857142857154,0.3432753680594146,-0.002889464191065505,0.5357142857142858
llama2_7b,assyrian_ruler,ent_mean,32,all,204,34,False,-0.5424564349354329,1.8548715757751117,0.3284119716808991,0.351940644547934,-0.22474790956154878,1.9503664081261425,0.42163922955589245,0.3331069221949168,-0.5336272924498056,-0.009821666442793241
llama2_7b,assyrian_ruler,ent_mean,32,bare,34,34,False,-0.24310126418963296,1.8670460558038202,0.4357142857142858,0.35089172119045503,-0.2621971960435287,2.0750305836352654,0.3975000000000001,0.3531077406835091,-0.012609858603382262,0.4642857142857144
llama2_7b,assyrian_ruler,last,1,all,204,34,False,0.020713306268258503,0.7400351463827869,0.4864769605779921,0.22583989003722704,-0.09535148639518633,0.8046162595556613,0.44566302567496474,0.22531207866288974,0.09456043749269116,0.48224382234114815
llama2_7b,assyrian_ruler,last,1,bare,34,34,False,-0.17902786022588454,0.8646025455274169,0.3853571428571429,0.3197294375957681,-0.19274450110804098,0.9415477835915906,0.4287500000000001,0.3157736187782738,-0.594808641060383,0.39285714285714296
llama2_7b,assyrian_ruler,last,2,all,204,34,False,-0.13398553085196618,1.2099702565304657,0.4474849448001029,0.21707068939046514,-0.08754544314250885,0.8215993676597109,0.40292404414914995,0.14689451396413275,-0.10684811513286419,0.3133111595251044
llama2_7b,assyrian_ruler,last,2,bare,34,34,False,-0.23053577891235236,0.9721961998582129,0.34000000000000014,0.33327303876453457,-0.17982304855330994,0.9913548639750298,0.35267857142857145,0.33376977698798954,-0.6403688787430639,0.3214285714285715
llama2_7b,assyrian_ruler,last,3,all,204,34,False,-0.27404018091823323,1.426143157583152,0.38167486880016677,0.3022432043815496,0.05445335456783369,0.7323486964308072,0.5078341742578459,0.19909170056341724,-0.016599085763738586,0.30938249294798714
llama2_7b,assyrian_ruler,last,3,bare,34,34,False,-0.18416976383577116,0.9832174227905339,0.4151785714285715,0.31858739349810816,-0.16044770389367996,1.0979774265973845,0.4408928571428572,0.3242062028860582,-0.484882860464801,0.39285714285714296
llama2_7b,assyrian_ruler,last,4,all,204,34,False,-0.295143780927828,1.4061870484020174,0.37486845395531104,0.32457702475270533,0.05747095319001008,0.7702382540873912,0.5216630806092988,0.22470259281718055,-0.045203959386923565,0.42036732375155067
llama2_7b,assyrian_ruler,last,4,bare,34,34,False,-0.1660698563342882,0.9432623341114411,0.42035714285714293,0.3232036304478864,-0.14354321042219087,0.982847124056062,0.43571428571428583,0.31523800532296237,-0.4370216289239819,-0.07142857142857144
llama2_7b,assyrian_ruler,last,5,all,204,34,False,-0.2878068271202133,1.3937591084803949,0.3769899339069544,0.3150320873769397,0.08297786125334636,0.7480649831300075,0.5319512762081247,0.22961797502950526,-0.06741331560858566,0.5097444883809692
llama2_7b,assyrian_ruler,last,5,bare,34,34,False,-0.06879344019194639,0.9002543132678827,0.48839285714285724,0.3002111820477889,-0.12154128030051141,1.034872317271654,0.42321428571428577,0.2923067563295765,-0.4435308808992733,0.3214285714285715
llama2_7b,assyrian_ruler,last,6,all,204,34,False,-0.2991221669571237,1.443828423683755,0.3925670968852245,0.30842808842629577,0.07449921141946471,0.8076731364632206,0.5290489737742794,0.2287235130816846,-0.07637380779195002,0.43509982341574055
llama2_7b,assyrian_ruler,last,6,bare,34,34,False,-0.023738752140991873,0.9035229343703256,0.5114285714285716,0.28751131299835986,-0.13235161607645757,1.187090067259502,0.3958928571428572,0.29435110013903676,-0.2566119707825536,0.21428571428571433
llama2_7b,assyrian_ruler,last,7,all,204,34,False,-0.3210534521280779,1.4493711557873603,0.39552832931772663,0.30090482234972493,-0.0265321199745983,0.9546269426460654,0.47581554165434,0.24622942840433737,-0.060319532591754044,0.4292068235500646
llama2_7b,assyrian_ruler,last,7,bare,34,34,False,-0.02595330371518581,0.883025106773474,0.4810714285714287,0.30664224152212677,-0.12172270732249915,1.1001844967142,0.39607142857142863,0.30791410643030886,-0.08374299327130541,0.3214285714285715
llama2_7b,assyrian_ruler,last,8,all,204,34,False,-0.2991249155128061,1.4927638990689498,0.398170357590838,0.2986927826151955,-0.08353860266596883,1.2099305876118338,0.4697604842923579,0.2529978649926686,-0.10734459828982357,0.3525978252962774
llama2_7b,assyrian_ruler,last,8,bare,34,34,False,-0.01304753596542321,0.879956442195098,0.48857142857142866,0.3031879931390316,-0.14206223526993958,1.2091365482837337,0.40017857142857144,0.31094608553935027,-0.23851739782151027,0.3214285714285715
llama2_7b,assyrian_ruler,last,9,all,204,34,False,-0.29066969247876434,1.5918897215740968,0.4143711963882255,0.30006260572883486,-0.12557480457332507,1.3220141107882493,0.47013861845040544,0.26221467333039644,-0.0895769713810457,0.36536599167190853
llama2_7b,assyrian_ruler,last,9,bare,34,34,False,-0.03326238482339141,0.9289775900050199,0.48625000000000007,0.2940020629352864,-0.12814628835835884,1.200196980227992,0.4155357142857144,0.3104509865518556,-0.09742963718225983,0.28571428571428575
llama2_7b,assyrian_ruler,last,10,all,204,34,False,-0.2772217881422355,1.6103349411898513,0.42744383442358325,0.29651186918035904,-0.1825368442900247,1.6828237942977458,0.4732029783805569,0.2700196234655233,-0.12740137277618246,0.29661432657235587
llama2_7b,assyrian_ruler,last,10,bare,34,34,False,0.017535382488689733,0.8915639691837973,0.4976785714285715,0.2881387646674457,-0.020720883248543417,1.1001361961645724,0.4469642857142858,0.2911530888956348,0.05680305232412852,0.3571428571428572
llama2_7b,assyrian_ruler,last,11,all,204,34,False,-0.2914328955184338,1.6658028731171435,0.42165887288877807,0.29053053094472275,-0.27654124765896493,2.058951819396209,0.4619031511381233,0.27601400204101784,-0.024101082212031777,0.3359009923435288
llama2_7b,assyrian_ruler,last,11,bare,34,34,False,0.024858087368210918,0.8995756645784441,0.5030357142857144,0.2943944299016931,-0.0746689880372526,1.1880936698712123,0.4316071428571429,0.3106276049042832,-0.17072981730298098,0.6785714285714287
llama2_7b,assyrian_ruler,last,12,all,204,34,False,-0.2925653308069724,1.656726928400195,0.42016597958947344,0.29474446743917765,-0.26967035403477374,2.0042083526425785,0.46593003437966857,0.2711586865509683,-0.13464056032644534,0.2357199946270378
llama2_7b,assyrian_ruler,last,12,bare,34,34,False,-0.007897779940543047,0.9250173905421344,0.4896428571428572,0.29956579972911956,-0.18347725265072504,1.288907324472849,0.39375000000000004,0.3202047634892781,-0.11917690310548612,0.7500000000000002
llama2_7b,assyrian_ruler,last,13,all,204,34,False,-0.23332715020265588,1.690870432051206,0.44580052900516387,0.29012119404935116,-0.24916857647420415,1.996620532142821,0.47596777748420327,0.27005976657485786,-0.06674477200605744,0.29464999328379726
llama2_7b,assyrian_ruler,last,13,bare,34,34,False,-0.005016403798588289,0.9256747048278765,0.49857142857142867,0.3077411117103705,-0.1730114664188216,1.2563155443297702,0.40267857142857155,0.32101039265711884,-0.08674135704698416,0.7500000000000002
llama2_7b,assyrian_ruler,last,14,all,204,34,False,-0.23510031555334643,1.7277588314864911,0.4438509282162694,0.29075754499786016,-0.2722631256347274,2.0647936354183924,0.4726284108936536,0.2713096041794851,-0.12264404067196533,0.31134682623654575
llama2_7b,assyrian_ruler,last,14,bare,34,34,False,0.0005519172516007931,0.9119120089992049,0.4907142857142858,0.3136202370084311,-0.20585916584350464,1.297953277486108,0.37642857142857145,0.32621124369065535,-0.011706119442456586,0.8571428571428573
llama2_7b,assyrian_ruler,last,15,all,204,34,False,-0.27308362555409227,1.7473768462952008,0.43234737690663294,0.29275875786749295,-0.28916307298010363,2.0895907427323213,0.4660773593763105,0.26839065056770756,-0.0980419608537535,0.2917034933509593
llama2_7b,assyrian_ruler,last,15,bare,34,34,False,-0.008970933340505685,0.9047045856989909,0.4846428571428572,0.3088720014266527,-0.28135544005823854,1.3868950118408983,0.3453571428571429,0.3343267297792655,-0.005058554970881035,0.6785714285714287
llama2_7b,assyrian_ruler,last,16,all,204,34,False,-0.25152610778656553,1.6907517115571526,0.4470969889756125,0.2950030160323254,-0.24362889897623538,1.8598683527310422,0.4757075033234692,0.26979552077218594,-0.07897913758113773,0.3800984913360984
llama2_7b,assyrian_ruler,last,16,bare,34,34,False,0.033062875848666434,0.8821154945642539,0.5083928571428572,0.2930961024222295,-0.1830102083761998,1.3421233959080938,0.3939285714285715,0.3123093295867717,0.073293208273565,0.7857142857142859
llama2_7b,assyrian_ruler,last,17,all,204,34,False,-0.24217610143387205,1.6886354076369308,0.4493265072581266,0.2961421037917989,-0.26291532046378385,2.0014254193922154,0.47338959004297004,0.27256786892845236,-0.037372208476959434,0.36340165838335
llama2_7b,assyrian_ruler,last,17,bare,34,34,False,0.04410000698823915,0.8670383367756191,0.505357142857143,0.2928734751543397,-0.21448967057413867,1.3534510969599176,0.38517857142857154,0.31879631516255724,0.11808762455532196,0.7500000000000002
llama2_7b,assyrian_ruler,last,18,all,204,34,False,-0.2445755849407537,1.7019064431065576,0.45284757467786796,0.291594004377949,-0.2556826476198148,2.0224438671626808,0.47975402989790006,0.26857944240172077,-0.01149137253985244,0.37518765811470184
llama2_7b,assyrian_ruler,last,18,bare,34,34,False,0.014747213576089942,0.8690521651045647,0.4901785714285715,0.3096438354738211,-0.21543280636911294,1.3175847997227823,0.3705357142857143,0.3302062879504884,0.11639565943578367,0.7500000000000002
llama2_7b,assyrian_ruler,last,19,all,204,34,False,-0.2718102378035276,1.7066269518805965,0.43933296165258445,0.2931754500461856,-0.2334684262263879,1.9419999484449026,0.480682177376744,0.2693902311423158,-0.004274351594458103,0.4380463233485785
