entity_type,name,query,count,approx,index_used,target,century,short_name,error
historical_figure,Abraham van Riebeeck,Abraham van Riebeeck,403,0,v4_olmo-mix-1124_llama,1713.0,1700,0,
historical_figure,Abraham III of Armenia,Abraham III of Armenia,8,0,v4_olmo-mix-1124_llama,1737.0,1700,0,
historical_figure,Pierre Seignette,Pierre Seignette,210,0,v4_olmo-mix-1124_llama,1719.0,1700,0,
historical_figure,Jean-Baptiste du Hamel,Jean-Baptiste du Hamel,116,0,v4_olmo-mix-1124_llama,1706.0,1700,0,
historical_figure,William Blackstone,William Blackstone,145173,0,v4_olmo-mix-1124_llama,1780.0,1700,0,
historical_figure,Jan de Beijer,Jan de Beijer,46,0,v4_olmo-mix-1124_llama,1780.0,1700,0,
historical_figure,Vasily Tatishchev,Vasily Tatishchev,1959,0,v4_olmo-mix-1124_llama,1750.0,1700,0,
historical_figure,James Harris,James Harris,67767,0,v4_olmo-mix-1124_llama,1780.0,1700,0,
historical_figure,"John Manners, Marquess of Granby","John Manners, Marquess of Granby",529,0,v4_olmo-mix-1124_llama,1770.0,1700,0,
historical_figure,"Charles Montagu, 1st Earl of Halifax","Charles Montagu, 1st Earl of Halifax",1012,0,v4_olmo-mix-1124_llama,1715.0,1700,0,
historical_figure,"Thomas Herbert, 8th Earl of Pembroke","Thomas Herbert, 8th Earl of Pembroke",91,0,v4_olmo-mix-1124_llama,1733.0,1700,0,
historical_figure,William Rowley,William Rowley,6713,0,v4_olmo-mix-1124_llama,1768.0,1700,0,
historical_figure,Mark Catesby,Mark Catesby,8543,0,v4_olmo-mix-1124_llama,1749.0,1700,0,
historical_figure,"Anthony Ashley-Cooper, 3rd Earl of Shaftesbury","Anthony Ashley-Cooper, 3rd Earl of Shaftesbury",826,0,v4_olmo-mix-1124_llama,1713.0,1700,0,
historical_figure,"James Hamilton, 4th Duke of Hamilton","James Hamilton, 4th Duke of Hamilton",176,0,v4_olmo-mix-1124_llama,1712.0,1700,0,
historical_figure,"John Leveson-Gower, 1st Earl Gower","John Leveson-Gower, 1st Earl Gower",80,0,v4_olmo-mix-1124_llama,1754.0,1700,0,
historical_figure,"James Hamilton, 5th Duke of Hamilton","James Hamilton, 5th Duke of Hamilton",107,0,v4_olmo-mix-1124_llama,1743.0,1700,0,
historical_figure,"John Hay, 2nd Marquess of Tweeddale","John Hay, 2nd Marquess of Tweeddale",17,0,v4_olmo-mix-1124_llama,1713.0,1700,0,
historical_figure,Meindert Hobbema,Meindert Hobbema,2460,0,v4_olmo-mix-1124_llama,1709.0,1700,0,
historical_figure,Matija Ignacije Radanovic,Matija Ignacije Radanovic,0,0,v4_olmo-mix-1124_llama,1703.0,1700,0,
historical_figure,"John Manners, 1st Duke of Rutland","John Manners, 1st Duke of Rutland",32,0,v4_olmo-mix-1124_llama,1711.0,1700,0,
historical_figure,Michael Mietke,Michael Mietke,314,0,v4_olmo-mix-1124_llama,1729.0,1700,0,
historical_figure,Charles François de Cisternay du Fay,Charles François de Cisternay du Fay,545,0,v4_olmo-mix-1124_llama,1739.0,1700,0,
historical_figure,Maximilien Misson,Maximilien Misson,315,0,v4_olmo-mix-1124_llama,1722.0,1700,0,
historical_figure,Bernard de la Harpe,Bernard de la Harpe,717,0,v4_olmo-mix-1124_llama,1765.0,1700,0,
historical_figure,Yakov Permyakov,Yakov Permyakov,306,0,v4_olmo-mix-1124_llama,1712.0,1700,0,
historical_figure,Lord George Murray,Lord George Murray,15017,0,v4_olmo-mix-1124_llama,1760.0,1700,0,
historical_figure,Jacques de Lajoue,Jacques de Lajoue,133,0,v4_olmo-mix-1124_llama,1761.0,1700,0,
historical_figure,Adam Bernd,Adam Bernd,50,0,v4_olmo-mix-1124_llama,1748.0,1700,0,
historical_figure,Adam Brendel,Adam Brendel,7,0,v4_olmo-mix-1124_llama,1719.0,1700,0,
historical_figure,Adam Christoph von Flanss,Adam Christoph von Flanss,0,0,v4_olmo-mix-1124_llama,1748.0,1700,0,
historical_figure,Johan Helmich Roman,Johan Helmich Roman,1127,0,v4_olmo-mix-1124_llama,1758.0,1700,0,
historical_figure,Adam Friedrich von Arnstedt,Adam Friedrich von Arnstedt,1,0,v4_olmo-mix-1124_llama,1778.0,1700,0,
historical_figure,Adam Frederik Trampe,Adam Frederik Trampe,3,0,v4_olmo-mix-1124_llama,1704.0,1700,0,
historical_figure,Apostolo Zeno,Apostolo Zeno,3372,0,v4_olmo-mix-1124_llama,1750.0,1700,0,
historical_figure,Adam Heinrich von Witzleben,Adam Heinrich von Witzleben,0,0,v4_olmo-mix-1124_llama,1751.0,1700,0,
historical_figure,Koljo Adam,Koljo Adam,0,0,v4_olmo-mix-1124_llama,1759.0,1700,0,
historical_figure,Ádám Mányoki,Ádám Mányoki,250,0,v4_olmo-mix-1124_llama,1757.0,1700,0,
historical_figure,Adam Mikołaj Sieniawski,Adam Mikołaj Sieniawski,295,0,v4_olmo-mix-1124_llama,1726.0,1700,0,
historical_figure,Adam Nietzki,Adam Nietzki,1,0,v4_olmo-mix-1124_llama,1780.0,1700,0,
historical_figure,Adam Otto von Viereck,Adam Otto von Viereck,1,0,v4_olmo-mix-1124_llama,1758.0,1700,0,
historical_figure,Adam Schöttl,Adam Schöttl,0,0,v4_olmo-mix-1124_llama,1727.0,1700,0,
historical_figure,Samuel Bellamy,Samuel Bellamy,7562,0,v4_olmo-mix-1124_llama,1717.0,1700,0,
historical_figure,Christopher Polhem,Christopher Polhem,2893,0,v4_olmo-mix-1124_llama,1751.0,1700,0,
historical_figure,Carlo Sigismondo Capece,Carlo Sigismondo Capece,182,0,v4_olmo-mix-1124_llama,1728.0,1700,0,
historical_figure,Suzuki Harunobu,Suzuki Harunobu,4782,0,v4_olmo-mix-1124_llama,1770.0,1700,0,
historical_figure,Adolf Brüning,Adolf Brüning,6,0,v4_olmo-mix-1124_llama,1702.0,1700,0,
historical_figure,Robert Clicquot,Robert Clicquot,74,0,v4_olmo-mix-1124_llama,1719.0,1700,0,
historical_figure,Louis de Caix d'Hervelois,Louis de Caix d'Hervelois,57,0,v4_olmo-mix-1124_llama,1759.0,1700,0,
historical_figure,Nathanael Greene,Nathanael Greene,78855,0,v4_olmo-mix-1124_llama,1786.0,1700,0,
historical_figure,Antonio Sacchini,Antonio Sacchini,812,0,v4_olmo-mix-1124_llama,1786.0,1700,0,
historical_figure,Jean-Baptiste Surian,Jean-Baptiste Surian,1,0,v4_olmo-mix-1124_llama,1754.0,1700,0,
historical_figure,Jean-Vincent d'Abbadie de Saint-Castin,Jean-Vincent d'Abbadie de Saint-Castin,256,0,v4_olmo-mix-1124_llama,1707.0,1700,0,
historical_figure,Adriaen van der Werff,Adriaen van der Werff,817,0,v4_olmo-mix-1124_llama,1722.0,1700,0,
historical_figure,Nicolas de Saulx-Tavannes,Nicolas de Saulx-Tavannes,2,0,v4_olmo-mix-1124_llama,1759.0,1700,0,
historical_figure,Samuel Nunez,Samuel Nunez,1242,0,v4_olmo-mix-1124_llama,1744.0,1700,0,
historical_figure,Lorenzo Campins y Ballester,Lorenzo Campins y Ballester,3,0,v4_olmo-mix-1124_llama,1785.0,1700,0,
historical_figure,Jean-Joseph de Mondonville,Jean-Joseph de Mondonville,192,0,v4_olmo-mix-1124_llama,1772.0,1700,0,
historical_figure,Francisco María Píccolo,Francisco María Píccolo,15,0,v4_olmo-mix-1124_llama,1729.0,1700,0,
historical_figure,Luc de la Corne,Luc de la Corne,330,0,v4_olmo-mix-1124_llama,1784.0,1700,0,
historical_figure,Adrian Steger,Adrian Steger,4,0,v4_olmo-mix-1124_llama,1700.0,1700,0,
historical_figure,Ilias Miniatis,Ilias Miniatis,6,0,v4_olmo-mix-1124_llama,1714.0,1700,0,
historical_figure,Nikita Trubetskoy,Nikita Trubetskoy,83,0,v4_olmo-mix-1124_llama,1767.0,1700,0,
historical_figure,Joseph Vivien,Joseph Vivien,294,0,v4_olmo-mix-1124_llama,1734.0,1700,0,
historical_figure,Benjamin Frobisher,Benjamin Frobisher,439,0,v4_olmo-mix-1124_llama,1787.0,1700,0,
historical_figure,Johan Gabriel Sparwenfeld,Johan Gabriel Sparwenfeld,145,0,v4_olmo-mix-1124_llama,1727.0,1700,0,
historical_figure,John the Russian,John the Russian,1398,0,v4_olmo-mix-1124_llama,1730.0,1700,0,
historical_figure,Pierre Varignon,Pierre Varignon,1766,0,v4_olmo-mix-1124_llama,1722.0,1700,0,
historical_figure,James Wolfe,James Wolfe,52195,0,v4_olmo-mix-1124_llama,1759.0,1700,0,
historical_figure,Cotton Mather,Cotton Mather,190821,0,v4_olmo-mix-1124_llama,1728.0,1700,0,
historical_figure,Jacopo Amigoni,Jacopo Amigoni,1866,0,v4_olmo-mix-1124_llama,1752.0,1700,0,
historical_figure,"William IV, Prince of Orange","William IV, Prince of Orange",962,0,v4_olmo-mix-1124_llama,1751.0,1700,0,
historical_figure,Johan Henrik Freithoff,Johan Henrik Freithoff,8,0,v4_olmo-mix-1124_llama,1767.0,1700,0,
historical_figure,Ferenc Fasching,Ferenc Fasching,1,0,v4_olmo-mix-1124_llama,1747.0,1700,0,
historical_figure,Bartolomeu Bueno da Silva,Bartolomeu Bueno da Silva,537,0,v4_olmo-mix-1124_llama,1740.0,1700,0,
historical_figure,Louis Frederick of Saxe-Hildburghausen,Louis Frederick of Saxe-Hildburghausen,1,0,v4_olmo-mix-1124_llama,1759.0,1700,0,
historical_figure,Anton Erhard Martinelli,Anton Erhard Martinelli,125,0,v4_olmo-mix-1124_llama,1747.0,1700,0,
historical_figure,Jean Basset,Jean Basset,465,0,v4_olmo-mix-1124_llama,1715.0,1700,0,
historical_figure,Juan Ramón Koenig,Juan Ramón Koenig,1,0,v4_olmo-mix-1124_llama,1709.0,1700,0,
historical_figure,Charles De Geer,Charles De Geer,459,0,v4_olmo-mix-1124_llama,1778.0,1700,0,
historical_figure,Antonio Balestra,Antonio Balestra,720,0,v4_olmo-mix-1124_llama,1740.0,1700,0,
historical_figure,Rosario Gagliardi,Rosario Gagliardi,1221,0,v4_olmo-mix-1124_llama,1762.0,1700,0,
historical_figure,Shah Waliullah,Shah Waliullah,34719,0,v4_olmo-mix-1124_llama,1762.0,1700,0,
historical_figure,Ahmad Shah Bahadur,Ahmad Shah Bahadur,2963,0,v4_olmo-mix-1124_llama,1775.0,1700,0,
historical_figure,Florent-Jean de Vallière,Florent-Jean de Vallière,232,0,v4_olmo-mix-1124_llama,1759.0,1700,0,
historical_figure,José del Campillo,José del Campillo,202,0,v4_olmo-mix-1124_llama,1743.0,1700,0,
historical_figure,Antoine Rivet de La Grange,Antoine Rivet de La Grange,11,0,v4_olmo-mix-1124_llama,1749.0,1700,0,
historical_figure,Christian Tobias Damm,Christian Tobias Damm,35,0,v4_olmo-mix-1124_llama,1778.0,1700,0,
historical_figure,Alexander Sumarokov,Alexander Sumarokov,913,0,v4_olmo-mix-1124_llama,1777.0,1700,0,
historical_figure,Joseph-Nicolas Delisle,Joseph-Nicolas Delisle,1992,0,v4_olmo-mix-1124_llama,1768.0,1700,0,
historical_figure,Princess Louise of Denmark,Princess Louise of Denmark,356,0,v4_olmo-mix-1124_llama,1756.0,1700,0,
historical_figure,Francisco Ibáñez de Peralta,Francisco Ibáñez de Peralta,6,0,v4_olmo-mix-1124_llama,1712.0,1700,0,
historical_figure,Juan Andrés de Ustariz,Juan Andrés de Ustariz,11,0,v4_olmo-mix-1124_llama,1718.0,1700,0,
historical_figure,John Bevis,John Bevis,5683,0,v4_olmo-mix-1124_llama,1771.0,1700,0,
historical_figure,Marc-Joseph Marion du Fresne,Marc-Joseph Marion du Fresne,1192,0,v4_olmo-mix-1124_llama,1772.0,1700,0,
historical_figure,Henri d'Harcourt,Henri d'Harcourt,52,0,v4_olmo-mix-1124_llama,1718.0,1700,0,
historical_figure,Bernardi Ramazzini,Bernardi Ramazzini,0,0,v4_olmo-mix-1124_llama,1714.0,1700,0,
historical_figure,Hans von Fersen,Hans von Fersen,80,0,v4_olmo-mix-1124_llama,1736.0,1700,0,
historical_figure,"Henri Jules, Prince of Condé","Henri Jules, Prince of Condé",90,0,v4_olmo-mix-1124_llama,1709.0,1700,0,
historical_figure,Frederick Louis of Nassau-Ottweiler,Frederick Louis of Nassau-Ottweiler,6,0,v4_olmo-mix-1124_llama,1728.0,1700,0,
historical_figure,Magnus Stenbock,Magnus Stenbock,1811,0,v4_olmo-mix-1124_llama,1717.0,1700,0,
historical_figure,"Jeanne Agnès Berthelot de Pléneuf, marquise de Prie","Jeanne Agnès Berthelot de Pléneuf, marquise de Prie",2,0,v4_olmo-mix-1124_llama,1727.0,1700,0,
historical_figure,Amalia Pachelbel,Amalia Pachelbel,102,0,v4_olmo-mix-1124_llama,1723.0,1700,0,
historical_figure,"François de Neufville, duc de Villeroi","François de Neufville, duc de Villeroi",144,0,v4_olmo-mix-1124_llama,1730.0,1700,0,
historical_figure,Philipp Stamma,Philipp Stamma,844,0,v4_olmo-mix-1124_llama,1755.0,1700,0,
historical_figure,Duchess Sophia of Saxe-Weissenfels,Duchess Sophia of Saxe-Weissenfels,1,0,v4_olmo-mix-1124_llama,1724.0,1700,0,
historical_figure,Sophie Marie of Hesse-Darmstadt,Sophie Marie of Hesse-Darmstadt,19,0,v4_olmo-mix-1124_llama,1712.0,1700,0,
historical_figure,Johanna Elisabeth of Baden-Durlach,Johanna Elisabeth of Baden-Durlach,30,0,v4_olmo-mix-1124_llama,1757.0,1700,0,
historical_figure,Giuseppe Scolari,Giuseppe Scolari,161,0,v4_olmo-mix-1124_llama,1774.0,1700,0,
historical_figure,Dorothea Wilhelmine of Saxe-Zeitz,Dorothea Wilhelmine of Saxe-Zeitz,23,0,v4_olmo-mix-1124_llama,1743.0,1700,0,
historical_figure,Antonio Filocamo,Antonio Filocamo,8,0,v4_olmo-mix-1124_llama,1743.0,1700,0,
historical_figure,José de Santiago Concha,José de Santiago Concha,14,0,v4_olmo-mix-1124_llama,1741.0,1700,0,
historical_figure,Marie Anne Barbier,Marie Anne Barbier,2,0,v4_olmo-mix-1124_llama,1742.0,1700,0,
historical_figure,Sophie Charlotte of Hesse-Kassel,Sophie Charlotte of Hesse-Kassel,20,0,v4_olmo-mix-1124_llama,1749.0,1700,0,
historical_figure,"Ferdinando de' Medici, Grand Prince of Tuscany","Ferdinando de' Medici, Grand Prince of Tuscany",644,0,v4_olmo-mix-1124_llama,1713.0,1700,0,
historical_figure,Giuseppe Nogari,Giuseppe Nogari,241,0,v4_olmo-mix-1124_llama,1766.0,1700,0,
historical_figure,"Christian Everhard, Prince of East Frisia","Christian Everhard, Prince of East Frisia",3,0,v4_olmo-mix-1124_llama,1708.0,1700,0,
historical_figure,Pietro Torri,Pietro Torri,217,0,v4_olmo-mix-1124_llama,1737.0,1700,0,
historical_figure,David Nieto,David Nieto,3712,0,v4_olmo-mix-1124_llama,1728.0,1700,0,
historical_figure,Jean-Baptiste Rousseau,Jean-Baptiste Rousseau,1286,0,v4_olmo-mix-1124_llama,1741.0,1700,0,
historical_figure,Ludovico Antonio Muratori,Ludovico Antonio Muratori,2176,0,v4_olmo-mix-1124_llama,1750.0,1700,0,
historical_figure,Jacob van Oost the Younger,Jacob van Oost the Younger,19,0,v4_olmo-mix-1124_llama,1713.0,1700,0,
historical_figure,Monsieur de Sainte-Colombe,Monsieur de Sainte-Colombe,1489,0,v4_olmo-mix-1124_llama,1700.0,1700,0,
historical_figure,"John Adolphus, Duke of Schleswig-Holstein-Sonderburg-Plön","John Adolphus, Duke of Schleswig-Holstein-Sonderburg-Plön",2,0,v4_olmo-mix-1124_llama,1704.0,1700,0,
historical_figure,Carl Gustaf Creutz,Carl Gustaf Creutz,61,0,v4_olmo-mix-1124_llama,1728.0,1700,0,
historical_figure,Gyeongjong of Joseon,Gyeongjong of Joseon,176,0,v4_olmo-mix-1124_llama,1724.0,1700,0,
historical_figure,Felice Boselli,Felice Boselli,57,0,v4_olmo-mix-1124_llama,1732.0,1700,0,
historical_figure,Andrea Palma,Andrea Palma,1870,0,v4_olmo-mix-1124_llama,1730.0,1700,0,
historical_figure,Andreas Bergmüller,Andreas Bergmüller,0,0,v4_olmo-mix-1124_llama,1748.0,1700,0,
historical_figure,Andreas Dietrich Apel,Andreas Dietrich Apel,0,0,v4_olmo-mix-1124_llama,1718.0,1700,0,
historical_figure,Andreas Florens Rivinus,Andreas Florens Rivinus,0,0,v4_olmo-mix-1124_llama,1761.0,1700,0,
historical_figure,Andreas Gillardon der Jüngere,Andreas Gillardon der Jüngere,0,0,v4_olmo-mix-1124_llama,1751.0,1700,0,
historical_figure,Andreas Steinböck,Andreas Steinböck,5,0,v4_olmo-mix-1124_llama,1740.0,1700,0,
historical_figure,Andreas Tamitius,Andreas Tamitius,0,0,v4_olmo-mix-1124_llama,1700.0,1700,0,
historical_figure,Andreas Westphal,Andreas Westphal,138,0,v4_olmo-mix-1124_llama,1747.0,1700,0,
historical_figure,Luís da Cunha,Luís da Cunha,858,0,v4_olmo-mix-1124_llama,1749.0,1700,0,
historical_figure,Jean-Baptiste Théodon,Jean-Baptiste Théodon,82,0,v4_olmo-mix-1124_llama,1713.0,1700,0,
historical_figure,Louis Jolliet,Louis Jolliet,17440,0,v4_olmo-mix-1124_llama,1700.0,1700,0,
historical_figure,Otto Arnold von Paykull,Otto Arnold von Paykull,256,0,v4_olmo-mix-1124_llama,1707.0,1700,0,
historical_figure,Jacob Gilles,Jacob Gilles,432,0,v4_olmo-mix-1124_llama,1765.0,1700,0,
historical_figure,Peg Woffington,Peg Woffington,2295,0,v4_olmo-mix-1124_llama,1760.0,1700,0,
historical_figure,"Sir James Somerville, 1st Baronet","Sir James Somerville, 1st Baronet",2,0,v4_olmo-mix-1124_llama,1748.0,1700,0,
historical_figure,Louis François Marie Le Tellier,Louis François Marie Le Tellier,14,0,v4_olmo-mix-1124_llama,1701.0,1700,0,
historical_figure,Edward Low,Edward Low,18665,0,v4_olmo-mix-1124_llama,1724.0,1700,0,
historical_figure,André Brué,André Brué,0,0,v4_olmo-mix-1124_llama,1738.0,1700,0,
historical_figure,George Stepney,George Stepney,356,0,v4_olmo-mix-1124_llama,1707.0,1700,0,
historical_figure,Kitty Fisher,Kitty Fisher,5888,0,v4_olmo-mix-1124_llama,1767.0,1700,0,
historical_figure,André Hubert,André Hubert,227,0,v4_olmo-mix-1124_llama,1700.0,1700,0,
historical_figure,Giovanni Battista Gaulli,Giovanni Battista Gaulli,1953,0,v4_olmo-mix-1124_llama,1709.0,1700,0,
historical_figure,Isaac van Hoornbeek,Isaac van Hoornbeek,18,0,v4_olmo-mix-1124_llama,1727.0,1700,0,
historical_figure,John Partridge,John Partridge,13366,0,v4_olmo-mix-1124_llama,1715.0,1700,0,
historical_figure,Sophie Eleonore von Braunschweig-Wolfenbüttel-Bevern,Sophie Eleonore von Braunschweig-Wolfenbüttel-Bevern,0,0,v4_olmo-mix-1124_llama,1711.0,1700,0,
historical_figure,Johann Georg Ahle,Johann Georg Ahle,61,0,v4_olmo-mix-1124_llama,1706.0,1700,0,
historical_figure,Peter Artedi,Peter Artedi,1466,0,v4_olmo-mix-1124_llama,1735.0,1700,0,
historical_figure,Andries Pels,Andries Pels,165,0,v4_olmo-mix-1124_llama,1731.0,1700,0,
historical_figure,Edward Lovett Pearce,Edward Lovett Pearce,907,0,v4_olmo-mix-1124_llama,1733.0,1700,0,
historical_figure,Giuseppe Maria Crespi,Giuseppe Maria Crespi,1625,0,v4_olmo-mix-1124_llama,1747.0,1700,0,
historical_figure,Thomas Archer,Thomas Archer,7128,0,v4_olmo-mix-1124_llama,1743.0,1700,0,
historical_figure,"Henry Sydney, 1st Earl of Romney","Henry Sydney, 1st Earl of Romney",77,0,v4_olmo-mix-1124_llama,1704.0,1700,0,
historical_figure,Caspar Bartholin the Younger,Caspar Bartholin the Younger,443,0,v4_olmo-mix-1124_llama,1738.0,1700,0,
historical_figure,"Christian Ernst, Margrave of Brandenburg-Bayreuth","Christian Ernst, Margrave of Brandenburg-Bayreuth",94,0,v4_olmo-mix-1124_llama,1712.0,1700,0,
historical_figure,Balthasar Denner,Balthasar Denner,973,0,v4_olmo-mix-1124_llama,1749.0,1700,0,
historical_figure,Anna Louise Föhse,Anna Louise Föhse,139,0,v4_olmo-mix-1124_llama,1745.0,1700,0,
historical_figure,Daniel Papebroch,Daniel Papebroch,225,0,v4_olmo-mix-1124_llama,1714.0,1700,0,
historical_figure,Nicolo Grimaldi,Nicolo Grimaldi,283,0,v4_olmo-mix-1124_llama,1732.0,1700,0,
historical_figure,Nils Bielke,Nils Bielke,139,0,v4_olmo-mix-1124_llama,1716.0,1700,0,
historical_figure,Daniel Krman,Daniel Krman,101,0,v4_olmo-mix-1124_llama,1740.0,1700,0,
historical_figure,Christian Ritter,Christian Ritter,1129,0,v4_olmo-mix-1124_llama,1727.0,1700,0,
historical_figure,Philips van Almonde,Philips van Almonde,352,0,v4_olmo-mix-1124_llama,1711.0,1700,0,
historical_figure,Gaetano Giulio Zumbo,Gaetano Giulio Zumbo,198,0,v4_olmo-mix-1124_llama,1701.0,1700,0,
historical_figure,Niccolò Partenio Giannettasio,Niccolò Partenio Giannettasio,0,0,v4_olmo-mix-1124_llama,1715.0,1700,0,
historical_figure,Ned Ward,Ned Ward,4219,0,v4_olmo-mix-1124_llama,1731.0,1700,0,
historical_figure,"Louis Thomas, Count of Soissons","Louis Thomas, Count of Soissons",13,0,v4_olmo-mix-1124_llama,1702.0,1700,0,
historical_figure,Salomon Adler,Salomon Adler,203,0,v4_olmo-mix-1124_llama,1709.0,1700,0,
historical_figure,Carl Piper,Carl Piper,533,0,v4_olmo-mix-1124_llama,1716.0,1700,0,
historical_figure,Ferdinand Kettler,Ferdinand Kettler,293,0,v4_olmo-mix-1124_llama,1737.0,1700,0,
historical_figure,Menno van Coehoorn,Menno van Coehoorn,1695,0,v4_olmo-mix-1124_llama,1704.0,1700,0,
historical_figure,"Frederick II, Landgrave of Hesse-Homburg","Frederick II, Landgrave of Hesse-Homburg",21,0,v4_olmo-mix-1124_llama,1708.0,1700,0,
historical_figure,Pierre Daniel Huet,Pierre Daniel Huet,1215,0,v4_olmo-mix-1124_llama,1721.0,1700,0,
historical_figure,Anthoni Schoonjans,Anthoni Schoonjans,38,0,v4_olmo-mix-1124_llama,1726.0,1700,0,
historical_figure,Anthonie Heinsius,Anthonie Heinsius,744,0,v4_olmo-mix-1124_llama,1720.0,1700,0,
historical_figure,Katarzyna Barbara Radziwiłł,Katarzyna Barbara Radziwiłł,1,0,v4_olmo-mix-1124_llama,1730.0,1700,0,
historical_figure,Johann Michael Feuchtmayer the Elder,Johann Michael Feuchtmayer the Elder,3,0,v4_olmo-mix-1124_llama,1713.0,1700,0,
historical_figure,Antoine Coypel,Antoine Coypel,2127,0,v4_olmo-mix-1124_llama,1722.0,1700,0,
historical_figure,Anton Braun,Anton Braun,1337,0,v4_olmo-mix-1124_llama,1728.0,1700,0,
historical_figure,Michel Poncet de La Rivière,Michel Poncet de La Rivière,2,0,v4_olmo-mix-1124_llama,1730.0,1700,0,
historical_figure,Anton Friedrich Steding,Anton Friedrich Steding,0,0,v4_olmo-mix-1124_llama,1717.0,1700,0,
historical_figure,Anton von Montfort,Anton von Montfort,0,0,v4_olmo-mix-1124_llama,1733.0,1700,0,
historical_figure,John Benbow,John Benbow,3379,0,v4_olmo-mix-1124_llama,1702.0,1700,0,
historical_figure,Antonino Biffi,Antonino Biffi,29,0,v4_olmo-mix-1124_llama,1736.0,1700,0,
historical_figure,Pieter van Gunst,Pieter van Gunst,68,0,v4_olmo-mix-1124_llama,1732.0,1700,0,
historical_figure,Antonio Tarsia,Antonio Tarsia,324,0,v4_olmo-mix-1124_llama,1739.0,1700,0,
historical_figure,Claude Monet,Claude Monet,334055,0,v4_olmo-mix-1124_llama,1926.0,1900,0,
historical_figure,Adolf Hitler,Adolf Hitler,4969486,0,v4_olmo-mix-1124_llama,1945.0,1900,0,
historical_figure,Yanka Kupala,Yanka Kupala,5014,0,v4_olmo-mix-1124_llama,1942.0,1900,0,
historical_figure,Carl Sagan,Carl Sagan,1746238,0,v4_olmo-mix-1124_llama,1996.0,1900,0,
historical_figure,Émile Zola,Émile Zola,77072,0,v4_olmo-mix-1124_llama,1902.0,1900,0,
historical_figure,Juan Antonio Rios,Juan Antonio Rios,212,0,v4_olmo-mix-1124_llama,1946.0,1900,0,
historical_figure,Andrei Tarkovsky,Andrei Tarkovsky,185736,0,v4_olmo-mix-1124_llama,1986.0,1900,0,
historical_figure,Joseph Stalin,Joseph Stalin,1270649,0,v4_olmo-mix-1124_llama,1953.0,1900,0,
historical_figure,Juan Luis Sanfuentes,Juan Luis Sanfuentes,303,0,v4_olmo-mix-1124_llama,1930.0,1900,0,
historical_figure,J. R. R. Tolkien,J. R. R. Tolkien,1730,0,v4_olmo-mix-1124_llama,1973.0,1900,0,
historical_figure,Giovanni Gronchi,Giovanni Gronchi,1796,0,v4_olmo-mix-1124_llama,1978.0,1900,0,
historical_figure,Pedro Montt,Pedro Montt,1977,0,v4_olmo-mix-1124_llama,1910.0,1900,0,
historical_figure,Janis Joplin,Janis Joplin,579539,0,v4_olmo-mix-1124_llama,1970.0,1900,0,
historical_figure,Sigfrid Edström,Sigfrid Edström,903,0,v4_olmo-mix-1124_llama,1964.0,1900,0,
historical_figure,Édith Piaf,Édith Piaf,26966,0,v4_olmo-mix-1124_llama,1963.0,1900,0,
historical_figure,Jacques Brel,Jacques Brel,92206,0,v4_olmo-mix-1124_llama,1978.0,1900,0,
historical_figure,Louis Armstrong,Louis Armstrong,896166,0,v4_olmo-mix-1124_llama,1971.0,1900,0,
historical_figure,Mike Hawthorn,Mike Hawthorn,29344,0,v4_olmo-mix-1124_llama,1959.0,1900,0,
historical_figure,Hans Schmidt,Hans Schmidt,23200,0,v4_olmo-mix-1124_llama,1923.0,1900,0,
historical_figure,Heinrich Lübke,Heinrich Lübke,2924,0,v4_olmo-mix-1124_llama,1972.0,1900,0,
historical_figure,Pius XII,Pius XII,744567,0,v4_olmo-mix-1124_llama,1958.0,1900,0,
historical_figure,Erich Honecker,Erich Honecker,65907,0,v4_olmo-mix-1124_llama,1994.0,1900,0,
historical_figure,Wilhelm II,Wilhelm II,411235,0,v4_olmo-mix-1124_llama,1941.0,1900,0,
historical_figure,Bourvil,Bourvil,11446,0,v4_olmo-mix-1124_llama,1970.0,1900,1,
historical_figure,Jaroslav Hašek,Jaroslav Hašek,14513,0,v4_olmo-mix-1124_llama,1923.0,1900,0,
historical_figure,Charles Maurras,Charles Maurras,27085,0,v4_olmo-mix-1124_llama,1952.0,1900,0,
historical_figure,Rufus R. Jones,Rufus R. Jones,790,0,v4_olmo-mix-1124_llama,1993.0,1900,0,
historical_figure,Laurent Dauthuille,Laurent Dauthuille,897,0,v4_olmo-mix-1124_llama,1971.0,1900,0,
historical_figure,Paul von Rennenkampf,Paul von Rennenkampf,1782,0,v4_olmo-mix-1124_llama,1918.0,1900,0,
historical_figure,Louis Aragon,Louis Aragon,34019,0,v4_olmo-mix-1124_llama,1982.0,1900,0,
historical_figure,Elsa Triolet,Elsa Triolet,3281,0,v4_olmo-mix-1124_llama,1970.0,1900,0,
historical_figure,Federico Gamboa,Federico Gamboa,832,0,v4_olmo-mix-1124_llama,1939.0,1900,0,
historical_figure,Anne Frank,Anne Frank,1076830,0,v4_olmo-mix-1124_llama,1945.0,1900,0,
historical_figure,Marilyn Monroe,Marilyn Monroe,2083545,0,v4_olmo-mix-1124_llama,1962.0,1900,0,
historical_figure,Le Corbusier,Le Corbusier,572844,0,v4_olmo-mix-1124_llama,1965.0,1900,0,
historical_figure,Roy Budd,Roy Budd,5140,0,v4_olmo-mix-1124_llama,1993.0,1900,0,
